id_devolucao,id_pedido,id_produto,data_devolucao,motivo_devolucao,valor_reembolso
4657,40262,148,2023-06-21,Produto com defeito,849.61
4658,31273,145,2023-03-21,Produto danificado,238.28
4659,41159,9,2024-01-18,Produto danificado,1127.39
4660,9853,223,2023-05-12,Produto danificado,941.11
4661,27876,73,2023-11-28,Insatisfacao do cliente,1389.12
4662,3377,120,2023-11-29,Produto errado,1819.53
4663,4701,137,2023-05-19,Atraso na entrega,237.04
4664,41608,163,2023-11-21,Produto errado,2115.6
4665,39895,106,2023-05-10,Produto com defeito,676.7
4666,37353,107,2023-08-14,Atraso na entrega,1356.86
4667,1519,114,2023-12-17,Produto danificado,235.27
4668,10871,162,2023-03-02,Insatisfacao do cliente,1975.64
4669,45604,36,2023-12-14,Produto com defeito,3881.98
4670,35526,74,2023-09-26,Produto danificado,908.89
4671,40754,68,2023-12-11,Atraso na entrega,708.07
4672,11741,144,2023-07-13,Insatisfacao do cliente,1225.31
4673,10047,107,2023-12-11,Atraso na entrega,1363.84
4674,47299,229,2023-01-12,Produto errado,243.9
4675,14396,86,2023-09-17,Produto danificado,2551.45
4676,38075,69,2023-06-11,Insatisfacao do cliente,521.34
4677,15543,176,2023-06-23,Atraso na entrega,985.71
4678,42234,62,2023-05-07,Produto danificado,591.45
4679,44067,14,2023-05-20,Produto com defeito,711.01
4680,12285,229,2023-01-29,Produto danificado,368.95
4681,48498,114,2023-08-09,Produto com defeito,240.09
4682,35694,14,2023-06-18,Atraso na entrega,1345.18
4683,17499,229,2023-04-13,Produto danificado,123.26
4684,21722,141,2023-09-04,Insatisfacao do cliente,4294.55
4685,8743,161,2023-05-28,Produto danificado,1740.02
4686,12033,173,2023-10-04,Produto errado,2020.9
4687,41694,172,2023-04-28,Atraso na entrega,961.86
4688,5992,59,2023-11-02,Atraso na entrega,1993.74
4689,14709,98,2023-02-28,Insatisfacao do cliente,553.9
4690,28549,237,2023-10-04,Atraso na entrega,854.9
4691,28006,98,2023-08-13,Produto danificado,512.72
4692,34708,17,2023-11-21,Atraso na entrega,3926.67
4693,41961,65,2023-03-26,Insatisfacao do cliente,1622.9
4694,40774,116,2023-04-19,Produto danificado,2856.77
4695,41820,106,2023-06-06,Insatisfacao do cliente,676.7
4696,46437,68,2023-03-11,Produto danificado,680.08
4697,34620,230,2023-07-23,Produto com defeito,478.38
4698,1595,11,2023-07-07,Atraso na entrega,665.88
4699,5732,93,2023-03-04,Insatisfacao do cliente,1944.64
4700,31371,167,2023-05-08,Produto errado,1384.23
4701,12165,162,2023-10-17,Atraso na entrega,1975.64
4702,9099,22,2023-06-23,Produto com defeito,491.29
4703,1468,139,2023-03-31,Produto com defeito,574.82
4704,48100,98,2024-01-11,Produto danificado,553.9
4705,32814,222,2023-11-18,Insatisfacao do cliente,1196.73
4706,19274,93,2023-10-25,Produto com defeito,1327.32
4707,9845,92,2023-09-13,Atraso na entrega,1062.27
4708,39813,49,2023-09-30,Atraso na entrega,6207.9
4709,34459,213,2023-07-14,Insatisfacao do cliente,853.54
4710,16201,39,2023-03-01,Produto errado,1275.84
4711,24112,49,2023-01-12,Produto danificado,2371.18
4712,13599,116,2023-02-23,Insatisfacao do cliente,2214.56
4713,21941,209,2023-07-05,Produto com defeito,3311.64
4714,15387,119,2023-04-01,Produto danificado,173.19
4715,26266,173,2023-07-01,Produto com defeito,981.27
4716,38136,237,2023-11-22,Produto errado,1698.94
4717,47724,237,2023-04-19,Produto errado,1742.46
4718,32810,206,2023-10-07,Insatisfacao do cliente,1097.64
4719,24871,144,2024-01-04,Produto com defeito,4964.0
4720,1333,42,2023-04-21,Produto com defeito,1144.37
4721,1187,133,2023-06-21,Produto errado,493.77
4722,1550,197,2023-02-16,Produto errado,553.79
4723,9364,162,2023-06-13,Produto errado,987.82
4724,45254,237,2023-06-30,Produto danificado,827.91
4725,7930,173,2023-07-02,Produto errado,3031.35
4726,32854,70,2023-08-04,Produto danificado,1054.13
4727,28631,235,2023-11-28,Produto com defeito,1197.78
4728,43772,223,2023-10-02,Produto com defeito,3927.8
4729,39039,109,2023-12-15,Produto errado,612.9
4730,20133,156,2023-05-16,Atraso na entrega,3335.6
4731,8105,225,2023-03-20,Atraso na entrega,924.71
4732,12320,94,2023-02-02,Produto com defeito,567.1
4733,7757,37,2023-11-06,Atraso na entrega,2096.56
4734,41001,116,2023-08-16,Produto errado,2941.53
4735,19781,229,2023-06-08,Produto danificado,120.19
4736,17201,82,2023-05-06,Atraso na entrega,110.37
4737,38540,208,2023-09-01,Produto errado,483.72
4738,17870,196,2023-04-20,Produto danificado,1470.56
4739,20269,72,2023-01-23,Produto errado,577.11
4740,36941,3,2023-10-22,Produto errado,1086.96
4741,5837,28,2023-03-07,Atraso na entrega,1932.6
4742,13130,89,2023-06-03,Produto errado,2615.85
4743,23584,162,2023-03-26,Produto com defeito,2963.46
4744,41379,15,2023-03-04,Produto com defeito,1361.2
4745,17093,179,2023-02-15,Atraso na entrega,626.93
4746,45401,85,2024-01-14,Produto errado,1191.72
4747,29117,182,2023-03-10,Insatisfacao do cliente,33.46
4748,29593,108,2023-09-25,Produto errado,3120.57
4749,26491,48,2023-12-01,Atraso na entrega,502.72
4750,13196,48,2023-11-02,Produto com defeito,534.96
4751,20085,227,2023-09-05,Insatisfacao do cliente,771.77
4752,32958,93,2023-09-26,Insatisfacao do cliente,1157.04
4753,44188,112,2023-11-20,Insatisfacao do cliente,1194.75
4754,21703,1,2023-07-07,Produto danificado,1266.06
4755,33421,165,2023-12-29,Produto danificado,1165.75
4756,9356,165,2023-04-23,Insatisfacao do cliente,825.78
4757,11368,6,2023-08-27,Atraso na entrega,1102.21
4758,43145,125,2023-07-08,Atraso na entrega,3372.12
4759,7666,27,2023-10-24,Produto com defeito,391.76
4760,11072,196,2023-04-21,Insatisfacao do cliente,839.95
4761,47805,200,2023-11-14,Produto errado,1386.97
4762,26276,155,2023-08-20,Produto com defeito,364.73
4763,7216,154,2023-06-24,Produto com defeito,2257.54
4764,20613,27,2023-10-01,Insatisfacao do cliente,1895.6
4765,36183,194,2023-11-15,Insatisfacao do cliente,944.88
4766,21138,9,2023-12-11,Produto danificado,871.28
4767,16447,146,2023-08-23,Produto errado,1370.02
4768,17765,33,2023-08-27,Insatisfacao do cliente,836.1
4769,23252,162,2023-07-30,Produto com defeito,1705.35
4770,11670,29,2023-08-21,Produto com defeito,501.55
4771,19152,11,2023-02-16,Produto danificado,1182.45
4772,24499,4,2023-06-11,Produto danificado,5098.28
4773,34609,148,2023-06-18,Produto errado,1589.1
4774,43563,45,2023-07-22,Produto danificado,2228.82
4775,16774,169,2023-05-16,Produto com defeito,101.54
4776,4091,126,2023-06-27,Produto danificado,5424.82
4777,19412,85,2023-11-09,Atraso na entrega,1136.17
4778,26718,93,2023-09-19,Produto errado,1327.32
4779,18731,144,2023-09-26,Produto errado,3661.63
4780,4730,55,2024-01-01,Produto com defeito,2117.56
4781,31677,61,2023-08-23,Produto com defeito,1092.65
4782,7954,70,2023-12-02,Produto danificado,1013.54
4783,28897,196,2023-12-15,Insatisfacao do cliente,839.95
4784,25570,47,2023-08-30,Produto com defeito,2933.52
4785,37855,122,2023-04-16,Produto com defeito,416.12
4786,5207,89,2023-06-02,Produto com defeito,795.23
4787,48738,144,2023-04-22,Insatisfacao do cliente,1141.72
4788,28688,102,2023-05-19,Produto errado,956.83
4789,47752,237,2023-07-13,Insatisfacao do cliente,597.01
4790,14885,98,2023-12-15,Produto com defeito,537.73
4791,17731,8,2023-10-12,Produto danificado,824.49
4792,30198,212,2023-06-17,Produto danificado,303.29
4793,31757,130,2023-09-30,Atraso na entrega,880.69
4794,9557,11,2023-03-04,Atraso na entrega,1331.76
4795,9983,150,2023-10-01,Produto errado,1499.56
4796,14384,177,2023-04-18,Insatisfacao do cliente,3458.96
4797,15123,145,2023-11-06,Produto com defeito,236.01
4798,42405,33,2023-04-15,Atraso na entrega,724.32
4799,32510,14,2023-06-13,Insatisfacao do cliente,3571.22
4800,35459,63,2023-09-23,Atraso na entrega,1257.33
4801,15458,36,2023-02-24,Produto com defeito,1469.33
4802,25193,89,2023-10-21,Produto com defeito,685.32
4803,17868,226,2023-12-12,Atraso na entrega,1036.82
4804,3456,52,2023-05-18,Insatisfacao do cliente,1209.2
4805,36651,3,2023-02-12,Produto errado,2162.22
4806,22195,214,2023-10-24,Atraso na entrega,1320.58
4807,36762,150,2023-11-09,Produto com defeito,740.58
4808,42388,127,2023-12-17,Insatisfacao do cliente,2751.58
4809,44013,175,2023-07-25,Produto com defeito,180.53
4810,30460,2,2023-03-20,Produto com defeito,1813.6
4811,48172,38,2023-10-03,Insatisfacao do cliente,545.33
4812,9166,21,2023-09-13,Insatisfacao do cliente,574.02
4813,20534,69,2023-12-13,Produto com defeito,513.36
4814,32126,191,2023-12-09,Produto com defeito,2494.92
4815,13343,220,2023-05-16,Produto danificado,125.55
4816,48879,116,2023-01-23,Insatisfacao do cliente,930.14
4817,25303,233,2023-08-02,Atraso na entrega,768.37
4818,23673,129,2023-02-02,Produto errado,301.47
4819,8773,193,2023-11-18,Produto danificado,1089.14
4820,46174,139,2023-06-17,Produto danificado,567.87
4821,49941,51,2023-02-06,Produto danificado,2516.64
4822,13940,20,2023-03-29,Produto com defeito,516.0
4823,45939,173,2023-12-15,Insatisfacao do cliente,1010.45
4824,37557,173,2023-12-10,Atraso na entrega,2020.9
4825,17449,44,2023-09-02,Produto danificado,1421.94
4826,33122,216,2023-04-01,Produto com defeito,589.76
4827,1384,125,2023-08-10,Produto com defeito,2549.26
4828,29522,130,2023-09-30,Produto danificado,453.09
4829,36043,18,2023-10-25,Produto danificado,2396.18
4830,17529,238,2023-04-26,Atraso na entrega,1172.53
4831,26140,127,2023-06-13,Produto danificado,1396.01
4832,33563,3,2023-04-13,Atraso na entrega,2234.44
4833,24773,1,2023-12-24,Produto errado,1318.94
4834,32081,137,2023-02-16,Insatisfacao do cliente,240.83
4835,28629,7,2023-02-16,Produto com defeito,871.84
4836,18914,121,2023-09-26,Insatisfacao do cliente,671.32
4837,49681,18,2023-10-25,Produto danificado,3337.8
4838,37247,35,2023-03-28,Produto com defeito,177.82
4839,22805,171,2023-06-22,Atraso na entrega,2670.03
4840,11094,16,2023-06-01,Produto danificado,3969.17
4841,32150,1,2023-11-24,Produto errado,2387.89
4842,9231,94,2023-03-04,Produto danificado,552.37
4843,16975,128,2023-07-18,Produto danificado,311.43
4844,130,81,2023-06-29,Produto com defeito,715.15
4845,17173,90,2023-07-20,Produto danificado,1396.14
4846,21971,98,2023-04-18,Insatisfacao do cliente,1588.67
4847,45748,132,2023-10-12,Produto danificado,790.06
4848,23780,101,2023-03-15,Produto danificado,4132.75
4849,30561,157,2023-03-08,Atraso na entrega,650.43
4850,20824,198,2023-10-03,Produto errado,633.69
4851,33197,48,2023-12-05,Atraso na entrega,947.86
4852,17760,116,2023-10-20,Produto danificado,1835.58
4853,18028,190,2023-02-05,Atraso na entrega,3329.95
4854,46063,97,2023-11-17,Insatisfacao do cliente,255.06
4855,1057,17,2023-08-01,Atraso na entrega,3196.78
4856,17166,110,2023-06-08,Produto com defeito,77.28
4857,39441,143,2023-09-13,Produto com defeito,907.76
4858,13869,22,2023-01-22,Produto com defeito,723.85
4859,36921,97,2023-08-01,Produto danificado,247.65
4860,31269,202,2023-11-09,Produto danificado,3842.49
4861,21664,18,2023-07-12,Produto errado,1668.9
4862,28276,83,2023-02-17,Produto com defeito,742.48
4863,25905,53,2023-12-04,Insatisfacao do cliente,67.9
4864,29451,92,2023-05-07,Produto errado,1167.72
4865,23486,34,2023-12-01,Atraso na entrega,1327.44
4866,35306,115,2023-12-13,Produto danificado,334.97
4867,46389,29,2023-05-13,Produto errado,248.75
4868,1356,115,2023-02-17,Produto danificado,658.58
4869,20322,6,2024-01-10,Produto danificado,4609.68
4870,47296,47,2023-03-04,Atraso na entrega,4245.96
4871,37388,233,2023-03-04,Produto errado,1578.05
4872,18554,190,2023-05-18,Insatisfacao do cliente,743.23
4873,24501,176,2023-05-17,Insatisfacao do cliente,1024.07
4874,49576,169,2023-06-29,Produto errado,222.7
4875,38562,135,2023-12-05,Produto errado,645.35
4876,27432,42,2023-04-29,Produto danificado,1034.03
4877,37897,92,2023-02-02,Produto danificado,565.99
4878,31789,56,2023-04-26,Atraso na entrega,863.34
4879,42823,50,2023-12-24,Produto danificado,1743.72
4880,4132,217,2023-08-28,Atraso na entrega,421.0
4881,30661,27,2023-11-13,Insatisfacao do cliente,391.76
4882,6005,65,2023-11-06,Insatisfacao do cliente,1667.76
4883,11482,159,2023-09-18,Atraso na entrega,975.95
4884,15794,173,2023-02-22,Produto com defeito,2020.9
4885,17776,185,2023-03-02,Atraso na entrega,2422.06
4886,3449,51,2023-11-27,Produto errado,2516.64
4887,44029,23,2023-09-10,Produto danificado,251.29
4888,29277,75,2023-12-15,Produto com defeito,272.3
4889,26133,111,2023-10-27,Produto errado,400.74
4890,36515,158,2023-12-12,Produto errado,932.37
4891,37086,182,2023-09-16,Insatisfacao do cliente,101.49
4892,783,13,2023-07-23,Produto errado,3031.2
4893,45070,219,2023-12-07,Produto com defeito,668.8
4894,15228,20,2023-09-01,Produto errado,1005.9
4895,48136,54,2023-05-21,Atraso na entrega,529.33
4896,42213,72,2023-01-25,Produto errado,557.11
4897,1067,2,2023-02-12,Produto com defeito,918.24
4898,22931,230,2023-06-04,Insatisfacao do cliente,495.85
4899,47039,228,2023-05-02,Insatisfacao do cliente,1808.78
4900,45046,151,2023-04-09,Insatisfacao do cliente,1064.94
4901,30664,95,2023-10-11,Insatisfacao do cliente,3348.75
4902,33717,107,2023-11-06,Produto com defeito,1317.15
4903,20261,143,2023-06-28,Produto com defeito,2420.18
4904,37931,64,2023-01-30,Atraso na entrega,769.43
4905,37447,20,2023-01-31,Atraso na entrega,324.39
4906,30712,230,2023-10-22,Produto danificado,986.69
4907,44245,3,2023-03-17,Produto errado,969.55
4908,40886,163,2023-12-28,Produto danificado,685.25
4909,35561,47,2023-08-02,Atraso na entrega,1431.16
4910,12410,204,2023-08-04,Produto danificado,3492.41
4911,3857,155,2023-03-08,Produto errado,350.21
4912,46482,25,2023-04-28,Atraso na entrega,1181.35
4913,45519,95,2023-10-07,Atraso na entrega,3529.17
4914,21354,19,2023-11-17,Atraso na entrega,7138.48
4915,15393,42,2023-11-12,Produto com defeito,2288.74
4916,4648,3,2023-08-28,Produto com defeito,1110.72
4917,35512,25,2023-04-06,Produto errado,472.54
4918,20209,69,2023-03-11,Produto errado,511.74
4919,25444,26,2023-08-31,Atraso na entrega,1050.53
4920,44300,11,2023-07-30,Produto errado,1244.9
4921,1758,212,2023-09-03,Produto danificado,331.32
4922,24179,235,2023-02-06,Insatisfacao do cliente,1176.06
4923,45786,91,2023-07-25,Atraso na entrega,249.4
4924,38347,118,2023-01-10,Insatisfacao do cliente,1347.03
4925,4002,159,2023-10-04,Produto danificado,2940.51
4926,39483,22,2023-06-17,Insatisfacao do cliente,244.7
4927,1986,57,2023-05-06,Atraso na entrega,1689.62
4928,32877,121,2023-05-15,Produto com defeito,2685.28
4929,42075,51,2023-04-07,Insatisfacao do cliente,1258.32
4930,33681,7,2023-02-25,Produto com defeito,435.92
4931,47839,68,2023-11-30,Produto danificado,657.95
4932,45720,130,2023-11-20,Atraso na entrega,405.91
4933,16482,192,2023-12-05,Insatisfacao do cliente,1060.15
4934,18703,165,2023-02-15,Atraso na entrega,299.62
4935,6559,11,2023-11-06,Produto com defeito,623.51
4936,21106,222,2023-11-29,Produto com defeito,1997.44
4937,6222,90,2023-08-25,Produto danificado,5584.56
4938,32394,206,2023-09-22,Produto danificado,978.54
4939,25967,198,2023-06-16,Insatisfacao do cliente,633.69
4940,13874,135,2023-02-04,Produto errado,626.69
4941,25106,77,2023-11-16,Produto com defeito,836.24
4942,27328,204,2023-01-20,Produto com defeito,3563.76
4943,9105,85,2023-12-04,Atraso na entrega,1191.72
4944,40762,64,2023-03-28,Atraso na entrega,873.65
4945,49103,59,2023-11-24,Atraso na entrega,1047.73
4946,13457,144,2023-11-18,Produto com defeito,3246.94
4947,28206,85,2023-12-22,Produto danificado,2323.56
4948,30779,189,2023-05-16,Produto com defeito,944.15
4949,6102,74,2023-10-16,Insatisfacao do cliente,471.57
4950,18460,209,2023-12-10,Atraso na entrega,3311.64
4951,36710,42,2023-11-12,Produto danificado,2185.76
4952,19396,144,2023-08-03,Produto danificado,2450.35
4953,48895,180,2023-07-08,Produto danificado,147.24
4954,9090,43,2023-05-25,Produto danificado,1702.1
4955,27241,129,2023-12-03,Atraso na entrega,301.11
4956,36815,27,2023-01-05,Insatisfacao do cliente,1867.21
4957,33427,229,2023-07-09,Produto errado,375.33
4958,22758,122,2023-06-08,Atraso na entrega,416.12
4959,8445,127,2023-05-10,Atraso na entrega,1390.28
4960,14020,137,2023-11-30,Produto danificado,229.33
4961,1213,11,2023-04-22,Produto com defeito,665.88
4962,15886,148,2023-01-12,Atraso na entrega,2604.15
4963,41431,53,2023-03-25,Produto danificado,308.52
4964,13943,6,2023-02-06,Insatisfacao do cliente,1138.24
4965,7329,15,2023-02-26,Insatisfacao do cliente,910.73
4966,29703,208,2023-10-07,Produto danificado,910.13
4967,19017,141,2023-05-20,Produto errado,3206.52
4968,41000,65,2023-10-30,Insatisfacao do cliente,405.27
4969,12326,6,2023-06-17,Atraso na entrega,1021.86
4970,20042,198,2023-05-13,Produto danificado,633.69
4971,35829,11,2023-04-23,Produto com defeito,1331.76
4972,30858,149,2023-01-25,Insatisfacao do cliente,2053.3
4973,5546,141,2023-07-26,Atraso na entrega,3126.0
4974,10607,65,2023-06-18,Produto danificado,400.59
4975,40829,83,2023-10-11,Insatisfacao do cliente,1711.56
4976,18579,12,2023-08-25,Produto com defeito,2558.02
4977,38821,164,2023-02-27,Produto com defeito,1976.54
4978,49894,103,2023-12-04,Insatisfacao do cliente,155.67
4979,9575,239,2023-08-15,Produto com defeito,1456.93
4980,17907,58,2023-01-15,Insatisfacao do cliente,1356.25
4981,11708,93,2023-06-09,Produto errado,1965.56
4982,14406,162,2023-07-27,Atraso na entrega,852.06
4983,47471,115,2023-11-25,Produto danificado,334.97
4984,9819,207,2023-08-15,Insatisfacao do cliente,3139.68
4985,21987,226,2023-10-07,Insatisfacao do cliente,1909.99
4986,15429,226,2023-07-07,Produto com defeito,1021.39
4987,43301,162,2023-07-15,Produto errado,987.82
4988,3618,65,2023-03-22,Atraso na entrega,416.94
4989,10333,9,2023-09-29,Atraso na entrega,1107.5
4990,16950,10,2023-02-26,Insatisfacao do cliente,846.34
4991,44836,196,2023-12-17,Produto com defeito,2519.85
4992,16151,99,2023-11-18,Produto com defeito,352.68
4993,16152,191,2023-05-24,Atraso na entrega,1294.92
4994,13322,159,2023-10-17,Produto danificado,915.04
4995,32228,208,2023-09-20,Produto com defeito,2444.9
4996,23094,30,2023-11-08,Atraso na entrega,2557.98
4997,48002,52,2023-12-18,Produto com defeito,1209.2
4998,11733,133,2023-02-08,Produto com defeito,633.58
4999,16553,224,2023-11-24,Produto errado,805.86
5000,47812,153,2023-10-22,Insatisfacao do cliente,435.77
5001,30056,23,2023-11-25,Produto com defeito,753.87
5002,45242,4,2023-07-14,Produto danificado,1274.57
5003,13110,167,2023-03-16,Produto errado,3948.91
5004,24377,33,2023-06-13,Atraso na entrega,827.9
5005,13294,24,2023-10-18,Produto danificado,2546.41
5006,15454,1,2023-03-29,Produto com defeito,1293.04
5007,27993,226,2023-04-01,Produto com defeito,1051.82
5008,30789,144,2023-02-17,Insatisfacao do cliente,3587.56
5009,49529,34,2023-11-29,Insatisfacao do cliente,5309.76
5010,42556,213,2023-03-07,Insatisfacao do cliente,853.54
5011,38442,18,2023-01-30,Insatisfacao do cliente,812.81
5012,37219,144,2023-12-06,Produto errado,2442.73
5013,23014,86,2023-03-10,Produto danificado,1798.86
5014,28500,18,2023-11-24,Produto com defeito,1449.91
5015,35264,194,2023-11-30,Atraso na entrega,1249.28
5016,32282,76,2023-10-30,Atraso na entrega,721.24
5017,47239,84,2023-08-03,Produto errado,1233.68
5018,18046,32,2023-06-26,Atraso na entrega,1181.84
5019,17808,190,2023-01-25,Insatisfacao do cliente,727.55
5020,17671,217,2023-01-13,Produto danificado,464.01
5021,40308,217,2023-03-20,Produto danificado,911.64
5022,4552,150,2023-12-14,Produto danificado,367.03
5023,4521,46,2023-05-19,Produto danificado,1140.13
